person_id,page_number,origin_place,classification,origin_place_norm_proposed,age,sex,legal_status_norm,family_status_norm,comments
P000157,37,Усть-Кара,exceptional_non_administrative,Усть-Кара,15,Мужской,Сын крестьянина из ссыльных,Сын,
P000450,54,Усть-Кара,exceptional_non_administrative,Усть-Кара,10,Мужской,Сын поселенца,Сын,
P000452,54,Усть-Кара,exceptional_non_administrative,Усть-Кара,6,Женский,Дочь поселенца,Дочь,
P000875,80,Усть-Кара,exceptional_non_administrative,Усть-Кара,9,Мужской,Сын поселенца,Сын,
P001311,107,Усть-Кара,exceptional_non_administrative,Усть-Кара,5,Женский,Дочь ссыльнокаторжного,Дочь,
P001362,110,Усть-Кара,exceptional_non_administrative,Усть-Кара,7,Женский,Свободного состояния,Дочь,
P001394,112,Усть-Кара,exceptional_non_administrative,Усть-Кара,6,Мужской,Сын ссыльнокаторжного,Сын,
P001438,115,Усть-Кара,exceptional_non_administrative,Усть-Кара,14,Женский,Дочь крестьянина из ссыльных,Дочь,
P001467,116,Усть-Кара,exceptional_non_administrative,Усть-Кара,15,Женский,Дочь крестьянина из ссыльных,Дочь,
P001544,121,Усть-Кара,exceptional_non_administrative,Усть-Кара,3,Мужской,Сын ссыльнокаторжной,Незаконнорожденный сын,490
P001633,127,Усть-Кара,exceptional_non_administrative,Усть-Кара,16,Женский,Дочь поселки,Незаконнорожденная дочь,
P001727,133,Усть-Кара,exceptional_non_administrative,Усть-Кара,6,Мужской,Сын ссыльнокаторжного,Сын,
P001760,135,Усть-Кара,exceptional_non_administrative,Усть-Кара,15,Мужской,Сын поселенца,Сын,
P001974,148,Усть-Кара,exceptional_non_administrative,Усть-Кара,14,Мужской,Сын крестьянина из ссыльных,Сын,
P002196,161,Усть-Кара,exceptional_non_administrative,Усть-Кара,15,Женский,Дочь ссыльнокаторжной,Незаконнорожденная дочь,347 64
P002210,162,Усть-Кара,exceptional_non_administrative,Усть-Кара,4,Мужской,Сын ссыльнокаторжного,Сын,348 78
P002270,166,Усть-Кара,exceptional_non_administrative,Усть-Кара,11,Мужской,Сын поселенца,Сын,
P002271,166,Усть-Кара,exceptional_non_administrative,Усть-Кара,7,Мужской,Сын поселенца,Сын,
P002280,167,Усть-Кара,exceptional_non_administrative,Усть-Кара,7,Мужской,Сын поселенца,Сын,
P002320,170,Усть-Кара,exceptional_non_administrative,Усть-Кара,10,Женский,Дочь поселенца,Дочь,
P002381,174,Усть-Кара,exceptional_non_administrative,Усть-Кара,7,Женский,Дочь поселенца,Дочь,
P002396,175,Усть-Кара,exceptional_non_administrative,Усть-Кара,9,Женский,Дочь поселенца,Дочь,
P002405,176,Усть-Кара,exceptional_non_administrative,Усть-Кара,6,Мужской,Сын поселенца,Сын,
P002422,177,Усть-Кара,exceptional_non_administrative,Усть-Кара,7,Мужской,Сын крестьянина из ссыльных,Сын,
P002442,178,Усть-Кара,exceptional_non_administrative,Усть-Кара,7,Женский,Дочь ссыльнокаторжного,Незаконнорожденная дочь,385
P002875,203,Усть-Кара,exceptional_non_administrative,Усть-Кара,10,Мужской,Свободного состояния,Сын,
P003385,252,Усть-Кара,exceptional_non_administrative,Усть-Кара,18,Женский,Дочь ссыльнокаторжного,Приемная дочь,
P003424,254,Усть-Кара,exceptional_non_administrative,Усть-Кара,15,Женский,Дочь поселенца,Дочь,
P003425,254,Усть-Кара,exceptional_non_administrative,Усть-Кара,12,Мужской,Сын поселенца,Сын,
P003685,267,Усть-Кара,exceptional_non_administrative,Усть-Кара,7,Мужской,Сын ссыльнокаторжного,Сын,
P004058,287,Усть-Кара,exceptional_non_administrative,Усть-Кара,7,Мужской,Сын поселенца,Сын,
P004467,310,Усть-Кара,exceptional_non_administrative,Усть-Кара,7,Мужской,Сын поселенца,Сын,459
P005193,350,Усть-Кара,exceptional_non_administrative,Усть-Кара,3,Женский,Дочь поселенца,Дочь,1258
P000129,35,Великое княжество Финляндское,imperial_territory,Великое княжество Финляндское,37,Мужской,Ссыльнокаторжный,Хозяин,
P000130,35,Великое княжество Финляндское,imperial_territory,Великое княжество Финляндское,37,Женский,Свободного состояния,Жена,пришла за мужем
P001085,93,Великое княжество Финляндское,imperial_territory,Великое княжество Финляндское,36,Мужской,Ссыльнокаторжный,Жилец,
